"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","source_file","is_verified","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"03f28490-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",195,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150303,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:19:11.81",2025-10-31,23:19:11.81,2025-10-31 23:19:11.81,2025-10-31 23:19:11.81,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",1,0,0,"2","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Castellon, Nate","835064","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","BallCalled",90.78,1839.18,233.3003,"1:45",5.342,88.75,6.252,1.53,-0.4933,-1.8047,13.6606,16.7567,-21.16,-8.8676,7.331,4.026,1.233,82.39,-4.4465,1.1714,0.42471,-1.3796,50,6.1928,3.3581,-131.6345,-1.8793,-15.4689,29.4567,-19.3857,55.15664,-132.7834,14.72835,6.25139,-1.12317,-9.69284,-1.52234,3.9614,-7.73445,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"d92a723c-12fb-4de4-8f3b-0bbe769ff19a",NA,NA,8.38,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"0d2a4a20-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",196,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150304,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:19:27.01",2025-10-31,23:19:27.01,2025-10-31 23:19:27.019,2025-10-31 23:19:27.019,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",1,1,0,"2","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Castellon, Nate","835064","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Slider","Slider","InPlay",81.51,2252.51,121.5761,"10:00",4.93,79.35,6.191,1.632,-0.9821,-1.683,5.1085,-6.1247,-38.4481,2.586,3.1749,2.058,-0.47,75.06,-7.9358,-2.7634,0.47501,-1.4623,50,6.0632,3.7335,-118.2275,-3.4403,3.6659,22.2126,-27.6734,55.57113,-119.2696,11.10631,6.19412,-2.14196,-13.83669,-1.63341,3.56151,1.83296,"FlyBall","FlyBall",83.03,46.7129,32.3115,246.25,NA,198.442,5.46,42.1563,86.776,102.3002,67.6013,120.56,1.0103,3.3718,0.4821,NA,NA,NA,"Out","Undefined",1,0,NA,"3a8cb9f0-4219-4413-b89b-1af7b9229d04",110.89,NA,6.45,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"234a0c00-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",197,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150305,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:20:04.16",2025-10-31,23:20:04.16,2025-10-31 23:20:04.165,2025-10-31 23:20:04.165,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",2,0,0,"3","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","BallCalled",90.04,1956.5,245.7441,"2:15",5.171,87.82,6.136,1.762,-2.6378,-2.7964,9.5332,18.5859,-26.0245,-10.1028,5.8347,1.48,0.677,82.41,-7.4047,0.4953,0.42918,-1.5165,50,5.8702,5.5193,-130.4305,-7.0029,-17.3825,27.7447,-22.1352,55.33087,-131.55957,13.87233,6.13682,-6.10208,-11.06762,-1.75551,6.2267,-8.69127,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a0fdf2e7-c34a-4ebb-97b1-50f22a48dd16",NA,NA,7.64,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"2bbab100-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",198,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150306,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:20:18.32",2025-10-31,23:20:18.32,2025-10-31 23:20:18.326,2025-10-31 23:20:18.326,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",2,1,0,"3","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","FoulBallNotFieldable",91.27,1974.21,241.3396,"2:00",5.371,89.11,6.092,1.64,-1.8052,-2.5227,11.2467,18.3891,-23.2926,-9.9932,6.5413,2.456,0.805,82.81,-6.1288,0.7454,0.42299,-1.4271,50,5.9137,4.974,-132.23,-5.0192,-17.5425,30.4364,-20.6912,55.12898,-133.40538,15.21818,6.09206,-4.22017,-10.34562,-1.63222,5.65143,-8.77124,"Undefined","GroundBall",71.81,0.3846,-138.7653,40.8,4995.35,NA,0.414,-141.1289,NA,NA,NA,40.8,0.3336,2.4472,-0.7393,NA,NA,NA,"Undefined","Undefined",0,0,NA,"9f795d4b-6dde-41c8-bff1-6ad05e075f61",2.45,NA,8.46,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"3be3f5a0-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",199,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150307,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:20:45.48",2025-10-31,23:20:45.48,2025-10-31 23:20:45.482,2025-10-31 23:20:45.482,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",2,1,1,"3","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",82.63,1343.97,233.1289,"1:45",5.46,80.31,5.97,1.869,-3.8237,-3.8996,14.4052,17.0743,-28.122,-9.8962,8.9505,0.033,-0.364,74.8,-9.0301,-0.8636,0.46936,-1.5374,50,5.6126,7.4289,-119.2731,-8.8953,-14.0379,26.2142,-19.4777,55.03938,-120.37562,13.10709,5.96943,-8.07613,-9.73887,-1.8622,8.01927,-7.01895,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"bee35360-ba58-43e2-947e-c39c67761b2e",NA,NA,7.83,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"47bc7dc0-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",200,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150308,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:21:05.46",2025-10-31,23:21:05.46,2025-10-31 23:21:05.469,2025-10-31 23:21:05.469,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",2,2,1,"3","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Changeup","StrikeCalled",90.17,1802.92,243.7109,"2:00",5.18,87.59,6.116,1.769,-0.8727,-2.2495,9.7667,17.1916,-25.9823,-9.2017,5.5166,3.129,1.084,81.46,-5.6772,0.7953,0.43033,-1.5735,50,6.0153,4.3077,-130.5859,-2.9697,-15.6989,30.5724,-22.7623,55.31782,-131.82499,15.28621,6.11701,-2.04712,-11.38115,-1.76101,4.94396,-7.84945,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"303d89eb-cf50-429a-acc6-5c8372735713",NA,NA,8.71,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"53c7d5b0-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",201,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150309,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:21:25.54",2025-10-31,23:21:25.54,2025-10-31 23:21:25.548,2025-10-31 23:21:25.548,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",2,2,2,"3","5","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Downing, Jake","1000279465","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","StrikeSwinging",83.02,1509.21,236.3925,"2:00",5.347,81.24,5.978,1.653,-2.4687,-2.8133,9.6788,12.5245,-31.8783,-7.1173,5.9501,1.001,0.055,76.16,-8.3047,-0.5876,0.46397,-1.4083,50,5.7324,5.3936,-120.2811,-6.289,-10.4109,23.6605,-23.4704,55.15339,-121.29056,11.83024,5.97936,-5.2876,-11.73521,-1.64792,5.83778,-5.20546,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"3dd203dc-9fdc-46d1-bfec-9a67e532642d",NA,NA,6.87,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"66d2dd80-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",202,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150310,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:21:57.61",2025-10-31,23:21:57.61,2025-10-31 23:21:57.611,2025-10-31 23:21:57.611,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,0,0,"4","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","StrikeCalled",79.25,2357.87,87.5797,"9:00",4.893,76.25,6.068,1.825,1.1106,0.2364,0.8185,-22.5846,-46.357,11.1159,0.588,3.255,0.167,71.26,-7.3304,-3.7453,0.49434,-1.8288,50,6.1384,0.5111,-114.7038,0.5258,14.477,25.6567,-31.4083,55.60508,-115.95077,12.82836,6.07571,2.05226,-15.70414,-1.83649,-0.19251,7.23852,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"1f8e3f29-bc2a-46b8-9a68-9fbccd2d8403",NA,NA,7.99,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"6f6625b0-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",203,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150311,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:22:11.80",2025-10-31,23:22:11.80,2025-10-31 23:22:11.802,2025-10-31 23:22:11.802,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,0,1,"4","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",80.21,2648.51,76.312,"8:30",4.712,77.22,6.073,1.852,-0.2593,-1.2032,-2.7473,-17.8341,-48.7401,8.3865,-0.8269,1.765,-0.777,73.05,-9.0206,-4.3389,0.48811,-1.7131,50,6.0028,3.2131,-116.1949,-2.3795,11.2975,24.7529,-33.2879,55.78891,-117.42165,12.37645,6.07988,-0.7298,-16.64394,-1.85843,2.65325,5.64873,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"6c74d44e-68f2-41d5-b4a7-f909f344a67e",NA,NA,7.16,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"78d3c850-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",204,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150312,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:22:27.61",2025-10-31,23:22:27.61,2025-10-31 23:22:27.617,2025-10-31 23:22:27.617,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,2,1,"4","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",79.75,2687.74,107.1454,"9:30",4.871,76.39,6.051,1.872,-1.1407,-1.963,7.7671,-19.1576,-39.2292,8.7096,4.7753,1.701,-1.583,71.56,-8.294,-5.3343,0.4934,-1.6616,50,5.9058,4.7778,-115.2424,-3.6887,11.3723,27.2159,-25.9388,55.62585,-116.56343,13.60794,6.05431,-2.42961,-12.96941,-1.88007,4.22578,5.68613,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"5917c478-89c3-4798-96fc-f106abdc954f",NA,NA,8.2,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"85ad6cc0-b6b0-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",205,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150313,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:22:49.30",2025-10-31,23:22:49.30,2025-10-31 23:22:49.304,2025-10-31 23:22:49.304,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,2,1,"4","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","InPlay",91.39,1897.52,245.7743,"2:15",5.326,88.92,6.091,1.699,-2.6098,-3.1046,9.3586,18.0343,-25.3323,-10.043,5.8643,1.526,0.285,82.75,-7.2868,0.0972,0.42392,-1.4313,50,5.8365,6.3372,-132.2248,-6.9812,-17.5625,31.4108,-21.919,55.17388,-133.44825,15.7054,6.09175,-6.12744,-10.95948,-1.69142,7.02126,-8.78126,"GroundBall",NA,98.23,4.4792,-1.2243,NA,885.63,247.6703,NA,NA,NA,NA,NA,56.18,0.8308,1.5033,-0.2842,NA,NA,NA,"Out","Undefined",1,0,NA,"22d0518f-cfaf-46d8-9251-f429372171f7",3.79,NA,8.64,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"c782b750-b6af-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",190,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150298,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:17:30.24",2025-10-31,23:17:30.24,2025-10-31 23:17:30.245,2025-10-31 23:17:30.245,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,0,0,"1","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Mendoza, Josh","10922696","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Changeup","StrikeCalled",89.56,1789.53,241.5013,"2:00",5.362,87.44,6.133,1.687,-2.6383,-3.0633,9.0889,14.4969,-26.7802,-8.2119,5.6962,1.422,0.02,81.62,-7.5646,-0.4878,0.43105,-1.4222,50,5.8768,6.2882,-129.6502,-6.9658,-13.8937,28.6258,-22.5367,55.13806,-130.77969,14.3129,6.13414,-6.07657,-11.26836,-1.68118,6.83637,-6.94683,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7ec3677b-9338-40be-baed-b306920cb591",NA,NA,7.93,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"cf78fc30-b6af-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",191,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150299,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:17:43.56",2025-10-31,23:17:43.56,2025-10-31 23:17:43.564,2025-10-31 23:17:43.564,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,0,1,"1","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Mendoza, Josh","10922696","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Slider","Slider","BallCalled",82.18,2391.43,112.304,"9:45",4.776,79.48,6.214,1.61,-2.3364,-2.4613,3.5586,-5.2397,-39.856,1.8826,2.8123,0.674,-1.161,75.55,-9.4904,-3.3831,0.47423,-1.3591,50,5.9448,5.3414,-118.9772,-6.369,2.688,23.6545,-28.1586,55.72439,-120.10995,11.82726,6.21751,-5.02059,-14.07931,-1.61183,5.21268,1.34398,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f284a37f-beeb-4d3d-b7f6-a14ab69224ac",NA,NA,6.64,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"d8321be0-b6af-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",192,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150300,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:17:58.21",2025-10-31,23:17:58.21,2025-10-31 23:17:58.215,2025-10-31 23:17:58.215,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,1,1,"1","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Mendoza, Josh","10922696","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Changeup","FoulBallNotFieldable",88.89,1834.12,241.289,"2:00",5.479,86.99,6.206,1.651,-0.8841,-2.296,10.5356,16.9515,-25.709,-9.2366,5.9443,3.235,0.914,80.6,-5.6619,0.7227,0.4333,-1.4611,50,6.111,4.4097,-128.8594,-2.8974,-15.3898,29.0408,-22.2699,55.02021,-129.98587,14.5204,6.20663,-2.03358,-11.13495,-1.64373,5.00663,-7.69489,"Undefined","Popup",55.53,41.9404,151.8051,134.98,4076.99,319.8866,2.838,165.0095,NA,NA,NA,70.45,0.2273,3.2071,-0.8878,NA,NA,NA,"Undefined","Undefined",0,0,NA,"89bd8f32-cdac-45c9-be70-5d3fb3d0102c",37.34,NA,8.29,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"e5744620-b6af-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",193,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150301,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:18:20.57",2025-10-31,23:18:20.57,2025-10-31 23:18:20.576,2025-10-31 23:18:20.576,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,1,2,"1","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Mendoza, Josh","10922696","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Slider","Slider","BallCalled",78.8,2429.32,91.1397,"9:00",4.852,76.39,6.104,1.906,-0.4772,-2.5481,1.7879,-15.3902,-45.2164,6.8434,1.4813,1.884,-1.79,72.49,-8.612,-5.2546,0.49345,-1.6409,50,6.0188,5.7288,-114.1872,-2.6002,9.0038,21.7141,-30.2251,55.64896,-115.25642,10.85706,6.11023,-1.11186,-15.11254,-1.91206,5.28548,4.50187,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"652a5550-fd9c-460f-a2f9-740e84f79928",NA,NA,6.31,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"eebde600-b6af-11f0-a51a-97ab21df8871",2025-10-31,"20251031-BaggettStadium-Private-1",194,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885,150302,"20251031-BaggettStadium-Private-1_unverified.csv",FALSE,"16:18:36.04",2025-10-31,23:18:36.04,2025-10-31 23:18:36.041,2025-10-31 23:18:36.041,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","71fbfa29-fc44-4e6e-90c7-1edcd21b0d22",NA,"471251","471251","v3",6,"Bottom",0,2,2,"1","5","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Mendoza, Josh","10922696","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","InPlay",89.45,1960.41,245.2044,"2:15",5.355,87.2,6.165,1.588,-1.5068,-3.5244,10.9393,20.9331,-25.1257,-11.5765,6.3144,2.655,0.023,81.02,-6.1672,0.1903,0.43223,-1.286,50,6.0112,7.022,-129.4906,-4.3172,-19.4683,29.449,-21.5551,55.14551,-130.6556,14.72448,6.16516,-3.4645,-10.77755,-1.57897,7.79211,-9.73414,"GroundBall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out","Undefined",1,0,NA,"774f8bfc-0d30-41fd-9a31-97e9b3d89334",NA,NA,8.43,2026-03-28 06:14:04.765885,2026-03-28 06:14:04.765885
"0963e570-baa4-11f0-a51a-97ab21df8871",2025-11-05,"20251105-BaggettStadium-Private-1",109,2026-03-28 06:14:25.725663,2026-03-28 06:14:25.725663,150778,"20251105-BaggettStadium-Private-1_unverified.csv",FALSE,"16:03:32.06",2025-11-06,00:03:32.06,2025-11-06 00:03:32.063283,2025-11-06 00:03:32.063283,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","4ce01a3d-2db4-471d-b38b-735cb3531b5d",NA,"471251","471251","v3",4,"Top",0,0,1,"1","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","StrikeCalled",93.76,2031.43,239.8411,"2:00",5.551,91.75,6.099,1.9,-2.9064,-3.3113,11.4121,17.6887,-21.1673,-9.9363,6.9767,1.613,0.276,85.13,-6.8475,-0.1598,0.41081,-1.6251,50,5.8335,7.0281,-135.6935,-7.6618,-18.3765,31.9314,-19.2712,54.94932,-136.85318,15.96572,6.09905,-6.96192,-9.63558,-1.89244,7.69547,-9.18824,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"22842c57-b38e-4b67-bde6-4a54f43fc331",NA,NA,8.64,2026-03-28 06:14:25.725663,2026-03-28 06:14:25.725663
"15345740-baa4-11f0-a51a-97ab21df8871",2025-11-05,"20251105-BaggettStadium-Private-1",110,2026-03-28 06:14:25.725663,2026-03-28 06:14:25.725663,150779,"20251105-BaggettStadium-Private-1_unverified.csv",FALSE,"16:03:51.99",2025-11-06,00:03:51.99,2025-11-06 00:03:51.996,2025-11-06 00:03:51.996,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","4ce01a3d-2db4-471d-b38b-735cb3531b5d",NA,"471251","471251","v3",4,"Top",0,0,2,"1","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","StrikeSwinging",86,1818.56,226.3496,"1:30",5.63,84.53,6.003,1.962,-2.3767,-3.4078,13.1518,12.4551,-25.2332,-7.2586,7.7245,1.677,-0.183,78.59,-7.0632,-1.1866,0.44592,-1.68,50,5.7841,6.888,-124.5497,-6.0081,-11.3798,25.4703,-20.0639,54.86914,-125.54153,12.73516,6.00284,-5.22681,-10.03196,-1.9568,7.33111,-5.68987,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"98d849dd-e72d-4b36-9f10-c60fa811f175",NA,NA,7.41,2026-03-28 06:14:25.725663,2026-03-28 06:14:25.725663
