pitcher,gameid,inning,outs,balls,strikes,paofinning,pitchofpa,batterside,taggedpitchtype,pitchcall,relspeed,spinrate,extension,relheight,relside,vertrelangle,horzrelangle,inducedvertbreak,horzbreak,platelocheight,platelocside,vertapprangle,horzapprangle,exitspeed,taggedhittype
"McGrath, Sean",20260407-BaggettStadium-1,1,2,2,2,4,5,Right,Slider,StrikeSwinging,80.20,2817.56,4.987,5.753,1.894,-0.2845,-1.5173,3.4538,-22.3433,1.958,-1.401,-7.9743,-5.4595,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,4,2,1,1,3,3,Right,Fastball,FoulBallNotFieldable,89.93,2127.38,5.674,6.062,1.403,-2.1041,-2.9382,15.0073,9.6942,2.397,-0.531,-5.9508,-1.2077,72.90,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,2,2,2,2,4,5,Left,ChangeUp,StrikeSwinging,83.83,1790.01,5.840,5.744,1.712,-2.3444,-3.2231,9.6342,14.7792,0.965,-0.055,-8.1493,-0.5738,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,3,2,1,2,3,5,Right,Fastball,BallCalled,85.29,2585.87,5.037,6.033,1.382,-2.8706,-1.7875,5.1085,-3.4413,0.415,-0.592,-9.1768,-2.3963,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,4,2,1,2,3,4,Right,Fastball,FoulBallNotFieldable,85.80,2514.17,5.218,5.974,1.476,-3.0707,-2.3251,7.3380,-5.6654,0.451,-1.184,-8.7894,-3.3294,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,0,1,1,1,3,Left,ChangeUp,BallCalled,81.71,1835.92,5.897,5.633,1.674,-2.5790,-3.4978,5.4379,19.1555,0.142,0.019,-9.4214,-0.0574,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,3,2,2,2,3,6,Right,Fastball,InPlay,90.56,2123.39,5.763,5.980,1.438,-2.6861,-2.7410,14.0924,9.0726,1.778,-0.359,-6.4994,-1.1180,104.57,GroundBall
"McGrath, Sean",20260402-BaggettStadium-2,9,0,0,1,1,2,Right,FourSeamFastBall,BallCalled,92.79,2038.15,5.448,5.930,1.807,-0.7529,-1.7407,15.8393,10.8704,3.787,1.082,-4.0048,0.1935,null,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,0,1,1,1,3,Right,Slider,StrikeCalled,83.14,2571.62,4.760,5.754,2.031,-0.7428,-0.6633,1.3600,-7.7027,1.670,0.760,-8.0332,-2.0193,null,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,0,1,2,1,4,Right,ChangeUp,BallCalled,81.14,2764.75,4.968,5.653,1.992,-2.8039,-2.0670,-3.8896,-20.0103,-1.039,-1.629,-11.4490,-5.6053,null,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,0,2,2,1,5,Right,Fastball,InPlay,91.35,2045.45,5.453,5.861,1.746,-1.0757,-3.0771,14.3675,12.0633,3.214,-0.132,-4.7492,-0.9334,90.35,FlyBall
"McGrath, Sean",20260402-BaggettStadium-2,9,1,0,0,2,1,Right,Slider,InPlay,84.83,2739.93,4.831,5.839,1.815,-0.5182,-1.3854,0.4182,-8.2503,2.058,-0.184,-7.6066,-2.8386,99.16,LineDrive
"McGrath, Sean",20260402-BaggettStadium-2,9,2,0,0,3,1,Right,FourSeamFastBall,StrikeCalled,93.86,2000.21,5.503,5.897,1.754,-2.9672,-3.8289,19.0371,10.7695,2.011,-0.935,-5.4811,-1.9163,null,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,2,0,1,3,2,Right,Fastball,FoulBallNotFieldable,92.42,2003.34,5.677,5.935,1.728,-2.3332,-2.0847,13.0622,14.0067,2.107,0.951,-6.0232,0.4191,64.16,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,2,0,2,3,3,Right,FourSeamFastBall,StrikeSwinging,94.21,2140.60,5.470,6.033,1.681,-1.4819,-3.2540,17.2183,10.7137,3.382,-0.475,-4.3642,-1.3505,null,Undefined
"McGrath, Sean",20260402-BaggettStadium-2,9,0,0,0,1,1,Right,Fastball,StrikeCalled,92.35,2064.26,5.695,5.769,1.844,-2.2268,-4.2048,16.5884,12.6315,2.304,-1.029,-5.3650,-1.9545,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,5,2,1,0,4,2,Right,Fastball,FoulBallNotFieldable,89.05,2111.47,5.741,6.054,1.442,-1.7817,-2.1177,20.9348,3.7087,3.113,-0.222,-4.7668,-1.4547,88.57,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,4,2,1,2,3,5,Right,Slider,InPlay,80.12,2787.39,4.577,5.834,1.855,0.2462,-0.9362,1.4425,-17.8353,2.359,-0.522,-7.7579,-4.0622,94.50,LineDrive
"McGrath, Sean",20260407-BaggettStadium-1,5,2,1,1,4,3,Right,Fastball,FoulBallNotFieldable,89.30,2108.63,5.706,6.059,1.485,-1.5738,-3.4234,19.3732,10.4258,3.222,-0.840,-4.7163,-1.5635,96.10,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,1,0,0,0,1,1,Left,Fastball,StrikeCalled,91.20,2190.51,5.438,5.863,1.932,-0.8070,-2.9802,13.1816,9.5161,3.349,-0.069,-4.7387,-1.2896,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,1,4,2,Right,Slider,BallCalled,81.14,2884.53,4.947,5.673,2.063,-1.4703,-1.5615,5.2841,-17.5176,0.916,-0.873,-8.8512,-4.6528,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,2,0,0,1,1,2,Left,Fastball,InPlay,89.84,2115.15,5.311,5.968,1.900,-2.1320,-3.0998,17.9993,10.4134,2.447,-0.145,-5.5852,-1.2543,65.21,GroundBall
"McGrath, Sean",20260421-704EddieDField-1,3,1,1,2,5,5,Right,Slider,BallCalled,80.29,2785.12,5.292,5.731,1.296,-1.5954,-0.0408,0.7653,-15.8969,0.573,-0.067,-9.5632,-2.8704,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,2,1,0,3,1,Left,Fastball,BallCalled,91.77,2175.04,6.111,5.875,1.165,-4.0630,-3.4487,17.8649,13.4662,0.794,-0.905,-7.0845,-1.0266,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,2,2,0,3,2,Left,Fastball,StrikeSwinging,89.40,2164.58,6.195,5.788,1.196,-1.2722,-2.5269,17.8480,7.2252,3.196,-0.536,-4.5367,-1.2244,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,2,2,5,6,Right,Slider,BallCalled,82.01,2636.96,5.492,5.856,0.968,-1.3929,-2.1300,-1.2289,-7.0688,0.938,-1.615,-9.2579,-3.3908,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,2,2,1,3,3,Left,Fastball,BallCalled,90.06,2201.93,6.121,5.861,1.169,-3.4664,-2.2402,17.9796,7.3889,1.284,-0.287,-6.5917,-0.9092,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,0,0,0,1,1,Right,Fastball,StrikeCalled,89.78,2156.45,6.229,5.840,1.114,-2.8975,-3.0839,14.0555,10.1469,1.446,-0.888,-6.7915,-1.2534,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,0,0,0,1,1,Right,Fastball,StrikeCalled,83.63,2622.43,4.870,5.896,1.625,-0.3210,-0.5324,0.8213,-9.0708,2.195,0.365,-7.6888,-2.1321,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,3,2,5,7,Right,Slider,FoulBallNotFieldable,81.98,2656.69,5.460,5.782,1.172,-1.0279,-0.2962,-0.9271,-7.7969,1.246,0.245,-8.8119,-1.6880,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,2,3,1,3,4,Left,Fastball,InPlay,89.73,2157.76,6.067,5.883,1.224,-2.1039,-2.0550,14.8842,13.6264,2.296,0.457,-5.8138,0.3985,100.66,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,3,0,0,1,1,2,Right,Fastball,FoulBallNotFieldable,88.85,2114.62,6.251,5.943,1.178,-0.9724,-2.4485,17.1758,11.3672,3.536,-0.135,-4.4526,-0.3966,76.58,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,3,2,5,8,Right,Fastball,StrikeSwinging,90.37,1999.02,6.062,5.870,0.994,-1.4350,-0.5058,15.3695,11.2787,2.988,1.466,-4.9643,1.5256,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,0,0,2,1,3,Right,Fastball,InPlay,90.50,2112.03,6.151,5.982,1.070,-1.6896,-3.0517,15.6249,11.0343,2.895,-0.833,-5.1624,-1.0648,103.15,GroundBall
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,0,6,1,Right,Fastball,StrikeCalled,90.44,2058.04,6.106,5.920,0.918,-2.5891,-1.8365,16.0649,9.7562,2.032,0.032,-5.9795,-0.0786,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,0,0,0,2,1,Right,Slider,InPlay,81.55,2646.91,5.374,5.874,1.368,-0.0995,-1.1535,1.6877,-6.9143,2.385,-0.290,-7.5087,-2.3837,73.11,FlyBall
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,1,6,2,Right,Fastball,BallCalled,90.21,2072.08,6.186,5.891,1.055,-0.6436,-2.0796,18.0252,8.2168,3.965,-0.181,-3.7111,-0.5980,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,1,0,0,0,1,1,Right,Fastball,StrikeCalled,90.66,2071.26,5.989,5.891,1.256,-3.0017,-2.6826,15.6825,13.2160,1.567,-0.131,-6.4885,-0.3079,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,1,0,0,1,1,2,Right,Fastball,BallCalled,89.48,2141.98,6.107,5.904,1.192,-2.9555,-4.4662,15.4445,13.8818,1.541,-1.790,-6.6261,-1.9741,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,1,1,6,3,Right,Slider,StrikeSwinging,82.52,2594.13,5.540,5.858,1.073,-0.3016,-1.4931,-2.8439,-8.1240,1.885,-0.999,-8.3623,-2.9434,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,0,2,5,3,Left,Fastball,StrikeSwinging,91.54,2181.91,5.801,5.746,1.447,-0.8622,-2.2043,15.2801,13.5856,3.414,0.528,-4.3374,0.2283,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,5,1,1,1,2,3,Right,Slider,StrikeCalled,78.07,2675.05,4.782,5.739,1.925,0.3436,0.2883,1.7550,-22.2312,2.207,0.346,-8.0169,-3.6255,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,0,3,1,Right,Slider,FoulBallNotFieldable,78.20,2660.88,5.361,5.688,1.427,-0.3882,-1.0894,-1.0269,-15.7657,1.320,-0.909,-9.1239,-3.8955,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,1,0,1,1,1,3,Right,Slider,InPlay,82.50,2621.84,5.327,5.895,1.227,-1.3043,-1.8520,9.8714,-9.5034,1.953,-1.304,-7.3028,-3.5393,80.07,FlyBall
"McGrath, Sean",20260421-704EddieDField-1,3,2,1,2,6,4,Right,Fastball,InPlay,90.28,2136.82,6.088,5.930,1.031,-2.1585,-1.9171,17.9069,9.8723,2.577,0.080,-5.2649,-0.1394,102.39,FlyBall
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,1,3,2,Right,Fastball,FoulBallNotFieldable,89.47,2188.84,6.120,5.906,1.085,-1.2559,-2.8399,18.3416,12.2866,3.383,-0.519,-4.3839,-0.6286,90.09,Undefined
"McGrath, Sean",20260421-704EddieDField-1,1,1,0,0,2,1,Right,Fastball,InPlay,90.21,2082.69,5.948,6.006,1.242,-1.0625,-1.5294,14.9763,12.2992,3.400,0.848,-4.7452,0.6802,65.54,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,2,3,3,Right,Slider,InPlay,79.42,2763.50,5.311,5.724,1.270,-0.4244,-0.1259,0.3424,-15.0425,1.559,-0.102,-8.6507,-2.8022,101.01,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,0,7,1,Right,Slider,StrikeCalled,82.47,2606.55,5.413,5.913,1.295,-0.7948,-0.5034,-1.2312,-2.9825,1.568,0.575,-8.6592,-1.0352,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,1,7,2,Right,Fastball,InPlay,90.73,2070.88,6.057,5.933,1.121,-2.2550,-1.9759,17.2523,7.9114,2.440,-0.049,-5.4769,-0.5522,104.35,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,0,4,1,Right,Slider,StrikeSwinging,82.26,2645.67,5.572,5.799,1.163,-0.8308,-1.4203,1.3842,-7.3339,1.703,-0.775,-8.0743,-2.7302,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,1,1,0,0,3,1,Right,Slider,StrikeCalled,78.84,2816.06,5.211,5.758,1.456,0.1616,-1.3845,1.8244,-13.8065,2.222,-0.997,-7.8723,-3.8321,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,1,4,2,Right,Slider,InPlay,80.28,2629.65,5.525,5.807,1.130,-0.3678,-0.5306,-1.3828,-7.6297,1.706,-0.002,-8.5723,-1.8935,100.44,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,1,1,0,1,3,2,Right,Fastball,InPlay,89.31,2185.90,5.965,5.900,1.138,-1.8861,-1.6303,17.8778,11.9468,2.729,0.621,-5.1278,0.5165,78.38,FlyBall
"McGrath, Sean",20260414-BaggettStadium-2,6,1,1,1,3,3,Right,Slider,StrikeCalled,82.09,2569.78,4.889,5.770,1.514,0.5998,-0.0516,-1.0336,-8.2685,2.624,0.776,-7.4797,-1.5101,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,0,8,1,Right,Fastball,StrikeCalled,90.29,2084.88,6.202,5.921,0.840,-1.2483,-2.3287,15.1250,8.0764,3.206,-0.637,-4.8041,-0.8720,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,0,0,0,1,1,Right,Fastball,InPlay,88.59,2097.28,6.117,5.891,1.144,-1.0344,-2.1758,17.1685,13.5391,3.411,0.259,-4.5224,0.2630,95.51,FlyBall
"McGrath, Sean",20260421-704EddieDField-1,1,2,0,0,4,1,Right,Slider,InPlay,79.32,2797.06,5.191,5.760,1.464,0.2350,-0.5494,0.5660,-15.7655,2.226,-0.366,-7.9475,-3.3456,107.39,GroundBall
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,1,8,2,Right,ChangeUp,FoulBallNotFieldable,82.48,1629.99,6.415,5.803,1.046,0.8737,-1.9374,6.5606,12.7039,3.783,0.323,-5.4882,0.3647,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,0,2,1,1,4,Left,Fastball,FoulBallNotFieldable,89.74,2155.92,5.410,5.868,1.732,-2.1858,-2.4180,16.2325,15.1352,2.193,0.726,-5.8465,0.2728,75.23,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,0,0,1,1,2,Right,Fastball,StrikeSwinging,83.69,2666.77,4.954,5.929,1.443,-1.5361,-1.6387,-1.0902,-8.5863,0.928,-0.821,-9.2000,-3.1558,null,Undefined
"McGrath, Sean",20260407-BaggettStadium-1,2,0,0,0,1,1,Left,Fastball,StrikeCalled,89.50,2069.02,5.271,5.960,1.888,-2.5623,-2.6703,18.0770,7.4968,2.041,0.003,-5.9697,-1.3420,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,2,8,3,Right,Fastball,FoulBallNotFieldable,89.43,2121.87,6.277,5.925,0.966,-2.3549,-1.8342,16.7920,6.0602,2.287,-0.220,-5.6957,-0.7390,78.69,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,0,5,1,Right,Slider,StrikeCalled,83.74,2569.66,5.525,5.851,1.129,-0.9828,-1.9889,-0.6320,-4.2147,1.519,-1.082,-8.4345,-2.7409,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,1,0,0,2,1,Right,Fastball,StrikeCalled,89.63,2040.12,6.006,6.009,1.194,-3.0154,-2.5539,17.5709,11.4521,1.735,-0.220,-6.3975,-0.4957,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,0,2,8,4,Right,Slider,BallCalled,83.52,2726.42,5.649,5.871,1.016,-3.2835,-1.5730,0.3299,-1.3885,-0.580,-0.567,-10.6695,-1.8219,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,1,0,1,5,2,Right,Fastball,BallCalled,89.26,2113.67,6.143,5.867,1.026,0.1916,-2.6185,14.4219,12.6237,4.338,-0.344,-3.6986,-0.3450,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,1,0,1,2,2,Right,Fastball,BallCalled,90.65,2178.38,5.781,6.062,1.050,-3.8040,-3.6376,17.6682,10.4147,1.098,-1.471,-7.0143,-1.7768,null,Undefined
"McGrath, Sean",20260421-704EddieDField-1,2,1,1,1,2,3,Right,Fastball,InPlay,88.92,2112.23,6.181,5.932,1.114,-2.1973,-2.0364,16.9612,10.2865,2.370,0.090,-5.7069,-0.1808,104.10,LineDrive
"McGrath, Sean",20260421-704EddieDField-1,3,1,1,1,5,3,Right,Slider,FoulBallNotFieldable,82.53,2575.00,5.550,5.886,1.200,-1.4811,-1.3186,0.2374,-5.2371,1.073,-0.469,-8.9624,-2.2545,54.78,Undefined
"McGrath, Sean",20260421-704EddieDField-1,3,2,1,2,8,5,Right,Slider,InPlay,79.20,2712.42,5.302,5.734,1.182,0.7247,-0.8645,-0.3643,-14.7106,2.582,-0.855,-7.6458,-3.4777,64.79,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,6,0,2,2,1,5,Left,Fastball,BallCalled,90.30,2129.62,5.451,5.889,1.666,-0.5045,-1.4499,14.9096,9.4069,3.721,1.092,-4.3362,0.2242,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,0,1,2,2,4,Right,Slider,StrikeSwinging,80.30,2882.44,4.969,5.706,1.914,-0.8218,-0.6693,-4.1746,-25.2424,0.730,-0.822,-9.9344,-5.1338,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,1,0,0,3,1,Right,Fastball,FoulBallNotFieldable,90.18,2034.75,5.662,5.820,1.471,-1.8277,-2.4883,16.8591,9.1516,2.589,-0.088,-5.2996,-0.8545,75.23,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,0,4,1,Right,Fastball,StrikeCalled,82.81,2650.71,4.741,5.768,1.824,-0.9296,-1.1999,3.4597,-3.2205,1.551,0.418,-8.1940,-1.7665,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,0,0,4,1,Right,Fastball,StrikeSwinging,90.96,2120.31,5.843,5.911,1.457,-1.5907,-2.5047,19.6423,8.7889,3.196,-0.140,-4.4614,-0.9308,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,0,1,4,2,Right,Fastball,BallCalled,91.26,2189.37,5.747,5.878,1.446,-1.2019,-3.7516,18.0394,10.2443,3.403,-1.198,-4.3159,-1.9239,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,0,0,4,1,Right,Fastball,BallCalled,91.44,2148.77,5.677,5.920,1.374,-0.6857,-2.2950,15.9998,12.7960,3.810,0.299,-4.0152,-0.0095,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,1,1,4,3,Right,ChangeUp,BallCalled,84.21,1717.14,5.896,5.696,1.690,-2.5537,-2.9771,6.4180,18.4050,0.495,0.457,-8.8423,0.3295,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,1,1,4,3,Right,Slider,FoulBallNotFieldable,80.91,2814.28,5.089,5.668,1.896,-0.3247,-1.0108,5.5421,-22.9803,2.086,-0.972,-7.5121,-5.0741,70.96,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,0,0,0,1,1,Right,Fastball,StrikeCalled,83.44,2585.22,4.849,5.948,1.743,-0.0379,-2.1062,9.2835,-6.3324,3.170,-0.780,-6.0522,-3.2197,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,1,0,4,2,Right,Fastball,StrikeSwinging,91.26,2211.85,5.617,5.899,1.405,-1.3562,-2.9919,19.4547,10.1608,3.395,-0.544,-4.2056,-1.1812,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,2,1,4,4,Right,Fastball,InPlay,82.51,2642.22,4.705,5.756,1.643,-0.3790,-0.8087,6.2798,-8.1430,2.319,0.197,-7.0745,-2.2396,75.80,Popup
"McGrath, Sean",20260414-BaggettStadium-2,4,0,0,1,1,2,Right,Fastball,StrikeCalled,90.80,2181.60,5.607,5.904,1.588,-2.3400,-3.6330,15.3575,10.2492,2.082,-0.953,-6.0381,-1.8078,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,1,2,4,4,Right,Fastball,BallCalled,90.78,2025.21,5.783,5.931,1.339,-0.0115,-2.5750,17.3228,11.1515,4.487,-0.129,-3.3058,-0.5804,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,0,0,3,1,Right,Fastball,InPlay,91.44,2064.88,5.741,5.984,1.528,-1.4293,-2.7247,13.1536,10.6335,2.933,-0.125,-5.2953,-0.8237,101.48,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,3,2,1,1,4,3,Right,Fastball,BallCalled,91.17,2079.57,5.670,5.868,1.478,-0.4806,-2.0615,15.5010,9.4234,3.884,0.340,-3.9569,-0.3785,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,0,0,2,1,3,Right,Fastball,InPlay,90.90,2215.35,5.631,5.961,1.394,-1.6943,-1.5657,17.6527,7.8442,2.916,0.587,-5.0725,-0.1650,85.71,LineDrive
"McGrath, Sean",20260414-BaggettStadium-2,3,0,0,0,1,1,Right,Fastball,StrikeSwinging,91.40,2142.55,5.543,5.859,1.525,-2.8108,-2.8508,19.5354,12.3171,1.972,-0.115,-5.7035,-0.6577,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,2,1,4,4,Right,Fastball,BallCalled,83.95,2635.08,4.971,5.777,1.714,-0.9747,-2.5792,3.3905,-8.1806,1.717,-1.406,-7.7799,-4.0212,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,2,2,4,5,Right,Fastball,FoulBallNotFieldable,91.72,2127.85,5.739,5.916,1.383,-0.8022,-1.5278,15.8643,8.3400,3.707,0.655,-4.1205,-0.0357,95.74,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,0,5,1,Right,Fastball,StrikeCalled,92.05,2206.23,5.430,5.964,1.548,-2.3860,-2.9756,13.2964,16.6804,1.995,0.149,-6.2676,-0.0099,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,3,1,4,5,Right,Fastball,StrikeCalled,91.17,2162.55,5.734,5.868,1.356,-2.5866,-3.6462,18.1954,12.3899,2.132,-1.012,-5.5987,-1.4349,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,2,2,2,4,6,Right,Fastball,InPlay,84.14,2590.80,5.096,5.873,1.591,-1.0170,-2.2429,-0.1457,-4.5963,1.494,-0.907,-8.4410,-3.0562,78.44,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,4,0,0,0,2,1,Right,Fastball,StrikeCalled,90.20,2255.07,5.680,5.850,1.488,-2.5680,-2.5764,17.1415,11.7394,1.947,0.063,-5.9993,-0.4796,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,0,1,5,2,Right,Fastball,BallCalled,91.89,2235.90,5.777,5.867,1.483,-1.1552,-3.6683,20.2841,15.2490,3.665,-0.665,-3.7800,-0.9450,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,3,2,4,6,Right,Fastball,BallCalled,90.96,2193.14,5.654,5.877,1.419,-3.8145,-3.8226,18.2061,12.1244,0.951,-1.142,-6.8911,-1.6623,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,1,1,5,3,Right,ChangeUp,BallCalled,84.03,1753.34,5.995,5.740,1.540,-2.8036,-3.8250,15.8846,15.3929,1.094,-0.727,-7.4316,-1.0624,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,0,0,1,2,2,Right,Fastball,BallCalled,91.27,2154.71,5.798,5.928,1.430,-0.6713,-2.8461,13.5372,13.2525,3.576,-0.116,-4.5959,-0.4749,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,0,0,0,1,1,Left,ChangeUp,BallCalled,82.69,1810.74,5.891,5.610,1.780,-3.6201,-3.9426,7.4207,16.9192,-0.638,-0.477,-9.9921,-0.9064,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,2,0,0,5,1,Left,Fastball,StrikeCalled,91.19,2191.67,5.558,5.843,1.519,-3.1738,-2.6846,18.4227,14.7310,1.544,0.236,-6.1934,-0.0597,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,2,2,2,1,5,4,Right,Fastball,InPlay,92.16,2262.96,5.725,5.954,1.407,-2.8247,-3.0333,21.8090,13.2945,2.331,-0.313,-5.1434,-0.6591,106.00,GroundBall
"McGrath, Sean",20260414-BaggettStadium-2,6,0,1,0,1,2,Left,Fastball,StrikeCalled,89.31,2116.81,5.667,5.794,1.605,-2.6299,-2.1123,15.3430,13.0688,1.632,0.723,-6.4844,0.2233,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,0,1,1,2,3,Right,Slider,FoulBallNotFieldable,79.76,2738.16,4.941,5.690,1.831,0.9064,-0.4049,4.3649,-22.8122,3.018,-0.453,-6.8428,-4.4278,65.45,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,0,0,2,1,3,Right,Fastball,FoulBallNotFieldable,91.51,2192.95,5.904,6.035,1.360,-2.5605,-2.3609,22.8300,-0.6008,2.736,-0.883,-4.7361,-2.4686,76.56,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,0,0,1,1,2,Right,Fastball,FoulBallNotFieldable,91.57,2208.74,5.733,5.871,1.587,-1.7411,-2.4113,15.8734,10.5329,2.747,0.218,-5.1529,-0.5280,42.57,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,0,3,2,1,6,Left,Fastball,StrikeSwinging,89.81,2139.13,5.600,5.828,1.572,-0.6171,-1.6897,17.1995,12.5988,3.725,1.044,-4.1064,0.5583,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,0,0,2,1,4,Right,Fastball,BallCalled,83.56,2924.56,5.030,5.885,1.517,-2.3212,-1.4023,-1.0485,-7.5214,0.144,-0.433,-9.9780,-2.7344,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,4,1,0,0,3,1,Right,Slider,FoulBallNotFieldable,80.23,2858.88,4.859,5.690,1.882,0.1654,-0.9871,-1.5513,-24.0800,1.805,-1.059,-8.6568,-5.2301,54.13,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,5,0,1,2,1,5,Right,Fastball,StrikeSwinging,82.08,2553.32,4.973,5.935,1.589,0.2738,-0.1592,3.5187,-6.8453,2.870,0.868,-6.9977,-1.3683,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,3,0,0,2,1,3,Right,Fastball,BallCalled,91.13,2083.00,5.412,5.930,1.532,-1.2759,-4.1931,16.3858,10.5983,3.193,-1.520,-4.7606,-2.3155,null,Undefined
"McGrath, Sean",20260414-BaggettStadium-2,6,1,0,0,2,1,Right,Fastball,InPlay,89.65,2092.13,5.626,5.984,1.448,-1.5224,-2.6949,16.6039,12.5836,2.978,-0.020,-5.1223,-0.4502,84.35,GroundBall
